GB	Taxonomy	ant	brn	gang	mandgl	midg	thorax	nasanov	sting	hpg	malptubes
GB49299	Conserved	61	67.1	44.6462814	55.25478266	23.68591117	28.40606556	28.6767397	20.94	9.555812062	41.85302668
GB51511	Conserved	0.2	0.3	0.327628542	0.009398189	0	0.119837004	0.11505366	0.37	0.02628222	0.004837396
GB51495	Conserved	4.9	3.7	3.847423937	2.895315539	2.27990734	3.090828063	2.239938243	2.01	0.642048736	4.428548601
GB46243	Conserved	5.3	3.1	3.846238519	2.325994284	0.920798901	2.960602721	2.125871765	1.99	0.94780373	2.432887542
GB45382	Conserved	39.2	38.4	28.6089449	4.201280309	2.4361904	3.4382202	4.569132944	5.5	1.32816132	8.491998788
GB47829	Conserved	1.5	7.5	2.000496612	0.85697953	0.505913975	1.568386418	0.673873279	0.59	0.125507295	1.429319728
GB51044	Insect	54.6	87.7	53.82862247	13.1581927	27.88996393	14.08098343	4.671535353	11.52	0.610337328	1.72733143
GB51002	Conserved	20.4	44.1	117.8814319	14.37844996	0.662222587	34.50718358	10.35221602	9.5	0.154284505	0.900126885
GB53384	Conserved	39.6	50.5	36.32740577	33.48939091	25.88433549	28.60774778	48.60063158	21.69	10.19625842	37.78078426
GB41806	Conserved	5.7	0	0.025005064	0.035641761	0.057017927	0.038179506	0.025328932	0.03	0.024119841	0
GB40441	Conserved	23	22.2	24.77653049	12.42549434	26.34090616	5.378987174	16.98227203	7.24	3.146250166	29.35256025
GB49443	O-TRGs	26.9	67.5	86.21795041	5.148085224	2.081837037	17.92141207	3.346855329	6.49	1.325605953	4.176094756
GB54372	Conserved	157.8	224.4	437.7666237	505.9448096	344.4911109	91.49390272	819.6925478	166.31	69.60371446	367.6491281
GB45752	Conserved	68.2	135.6	112.5940595	110.3030593	80.03438572	52.66847018	73.42053513	46.4	22.65942632	88.49799437
GB49629	Conserved	0.2	0.8	0.1897724	0.134144483	0	0	0.045066228	0.03	0.053194467	0.195349282
GB55987	Conserved	98.5	171.9	113.4467827	168.2188773	65.14217802	158.8673456	101.9030013	68.98	39.14862235	138.1185418
GB54281	Conserved	2.7	15.7	9.272498879	3.202327682	1.194008028	2.891233977	2.865118336	4.18	1.022674594	2.88631466
GB47881	Conserved	69.1	54	54.17333801	102.7668021	123.7963048	7.669346983	81.74280505	54.78	52.2927643	74.98923236
GB53286	Arthropod	9.4	2.1	2.201168369	1.457801964	0.766480458	41.35177899	58.50838071	13.83	0.229553807	0.357805651
GB41669	Conserved	9.6	36	14.96146133	5.960460138	4.273918377	2.620029544	5.218584901	2.79	1.32770471	11.7159819
GB43707	Conserved	34.5	47.6	31.93253002	29.35212115	36.44703361	27.80530557	23.51319231	25.71	10.36492735	38.03036247
GB54377	Conserved	29	42.5	36.23333506	17.53156725	19.89990486	33.10157946	23.61902778	16.81	3.308920955	32.14958003
GB55444	Conserved	256.8	338.9	246.3969779	291.4656155	303.2220001	512.3763018	218.4274214	160.04	40.886146	307.3011746
GB55984	Conserved	16.5	39.7	22.72361169	13.40367723	12.9415819	5.301869027	11.80641313	7.55	3.25629263	14.15647993
GB42917	Conserved	26	129.7	322.124027	4.023013813	1.375887159	7.76721175	4.514014787	7.59	1.591092976	4.613157401
GB48693	Conserved	10.3	57.5	22.49588866	14.15116165	13.28317296	5.558286501	14.27108882	13.8	5.325732788	17.24914571
GB41139	Conserved	288.6	479.1	337.7833233	327.4955284	281.9727206	2246.586845	181.2940903	187.18	34.32700418	503.7920098
GB46217	Conserved	133.7	146.4	102.0700133	195.7376432	164.9593444	92.5764655	184.8729901	91.12	24.3754842	183.0499195
GB55891	Conserved	78.8	136.3	70.11830829	85.329923	61.25180316	58.59495569	68.19865312	46.62	21.02608032	78.24664988
GB41179	Conserved	46.5	67.3	45.10639144	0.294290554	0.038618469	0.275789063	0.264413516	0.67	0.103064097	0.115204312
GB45303	Conserved	59.7	55.3	47.47989303	1992.027205	117.2465593	13.05377023	111.6263096	55.81	11.97407071	241.4678904
GB51079	Conserved	56.4	53.1	43.69068206	11.22514422	21.21655337	17.94656567	23.95980758	17.48	3.459786033	30.39783515
GB45743	Conserved	160.5	79.5	202.2556013	183.7472325	124.7713181	161.4249434	123.5959297	71.1	31.00829454	121.361909
GB51722	O-TRGs	2.5	1.1	2.955209096	0.414979424	0	1.481478981	0.471670505	1.07	0.051254099	0.315427294
GB54673	Conserved	7.9	36.9	30.43861774	2.134933278	2.207390437	3.030065195	4.419915492	5.55	0.76721179	3.041440913
GB51281	Arthropod	266.5	171.3	37.53089746	288.3565073	3.491467154	42.66193893	9.305329157	26.38	27.15637634	581.5875494
GB40308	Conserved	81.8	110.9	103.0360764	109.7271125	72.36615887	82.46291768	74.14291445	50.9	13.82069563	93.15615934
GB51503	Conserved	46.9	163.8	69.6987739	68.18671159	159.9414148	17.07249143	35.96109544	31.16	6.515366382	162.1753294
GB45334	Conserved	634.1	275.7	435.8238415	1149.946967	983.8512523	373.1457365	663.6251044	559.08	398.0514207	696.3680153
GB46813	Conserved	29.1	53.5	39.9759664	12.09046436	106.7141795	3.334089476	5.900528805	16.66	4.678321076	48.70494554
GB47310	Conserved	0.3	3.8	0.752422201	0.238999835	0.164336172	0.218671419	0.358295431	0.35	0.321698071	0.802069893
GB54259	Conserved	0	1.2	0.159487322	0.056107829	0.070957084	0.040213352	0.028065971	0.04	0.020731924	0.075026944
GB43824	Conserved	8.1	6.6	4.793362089	1.561954716	2.263534617	4.732079744	0.981534048	2.59	1.112494228	3.45140047
GB51380	Conserved	20.5	87.7	110.2890864	20.46062082	28.83866976	11.34874151	13.8828775	16.39	2.374266756	27.24467594
GB48849	Conserved	8.9	20.6	15.38383446	13.79053552	3.379637458	8.721752738	9.632437709	5.22	2.453808308	10.5325841
GB49637	Conserved	114.4	187.4	179.9349575	174.7732604	115.7487226	268.9665394	127.6658252	98.35	31.83411991	134.1424053
GB41781	Conserved	77.1	134.3	87.44402579	120.6420493	60.34706136	87.57756091	62.06073622	46.16	23.98113727	77.85706991
GB54244	Conserved	43.2	65.7	77.43979546	54.10485061	57.52044138	23.99019077	34.91820043	24.93	9.459373543	63.39733283
GB52249	Conserved	1.7	0.3	2.31384642	0.889582712	0.451109308	1.920041143	0.57685192	0.65	0.271015079	1.185168901
GB49597	Conserved	126.9	133.3	150.8030473	237.1870266	180.2752809	196.9128703	168.5543026	114.03	70.35731432	192.0344821
GB50850	Conserved	53.3	64.4	49.04910976	48.5578326	31.13044155	35.08045528	42.59303784	26.44	6.490821958	48.96207369
GB44534	Conserved	0.6	0.6	0.396438848	0.319049227	0.318721434	0.102550382	0.43478892	0.38	0.114514386	0.615342692
GB52529	Conserved	154.4	149.2	193.8637204	200.0032817	133.2955111	96.36671272	236.5204065	82.15	24.99369243	212.5998039
GB45545	Conserved	207.6	95	236.363801	200.2963945	118.1541751	3975.650962	110.5387898	157.46	29.12736905	295.3956418
GB47841	Conserved	20.4	36.3	26.30666806	9.769954874	19.65203288	13.56543411	12.38075198	8.36	3.542520295	11.43868024
GB42697	Conserved	212.6	53.9	128.9557612	342.9507486	156.0375153	96.94730099	169.2201001	129.77	42.00104618	196.4040859
GB42794	Arthropod	10143.5	3.8	30.1978997	552.1841522	5.636166512	75.14628993	1331.935588	1470.69	11.99274927	7.039852387
GB50242	Conserved	295.2	124.3	204.8791542	585.7591849	264.7579568	285.73599	329.7735292	196.57	73.14813932	327.990107
GB50243	Conserved	75.4	113.6	75.95200971	48.56765095	46.41637686	74.36332527	96.50713448	38.41	14.34953514	65.84244482
GB40405	O-TRGs	2.7	1.8	0.951369383	3.987113859	2.824509447	1.726952206	2.078400291	1.21	1.898439893	16.65825368
GB55056	Conserved	0.3	1.6	0.29250058	0.065567699	0.009451899	0.118980572	0.048835316	0.12	0.147976993	0.170197264
GB52186	Conserved	0.2	0	0.023386962	0	10010.91666	0	0.086446207	2.71	0.092645467	460.4153127
GB40336	Conserved	0.2	0.3	0.463832859	0.015442624	0.363242326	0.021231169	0.549603532	0.06	0.052114911	0.063381784
GB51716	Conserved	847.9	151.6	676.4689024	1624.394284	1242.00723	344.030449	927.2794856	827.53	710.5299273	1042.661183
GB51513	Conserved	30.6	83.1	41.37036755	43.54250631	69.55842545	72.83147704	33.60052323	28.3	7.393739987	37.59025384
GB53672	Conserved	18.1	25.7	87.0777495	5.849099895	1.293363253	3.132293397	29.85324151	5.09	6.459856982	3.066586132
GB44300	O-TRGs	62.1	77.6	73.24162861	98.65799689	40.11372265	234.6274961	53.92489842	42.98	11.95719723	175.5701555
GB50885	Insect	160.1	37.9	500.4915131	140.1822951	1.06332429	3.113822364	183.2953638	93.33	47.50869242	4.241183905
GB50891	Conserved	2.2	39.1	67.23282796	0.375824444	41.56969067	0.429914348	4.371402275	0.91	2.427790888	5018.032022
GB55823	Conserved	39.3	52.7	78.82299099	42.87959205	18.61089463	33.96228295	28.23458873	20.17	5.991130879	43.33886911
GB52975	O-TRGs	53	132.9	64.65385009	30.69865601	3.988595394	13.12321485	31.21200731	13.73	8.837930901	30.45261053
GB44113	Conserved	0.1	0.1	0.248009931	0.153456911	0.023127665	0.728129479	0.01755705	0.1	0.037262387	0.237375798
GB47104	Arthropod	43.5	0.7	70.24012234	631.6900969	2.567697563	8.603610157	75.19946253	41.53	2.013009721	18.42885297
GB50136	O-TRGs	266.3	105.7	187.7911334	494.766354	278.0532415	50.58616042	258.4338302	141.09	135.7893015	319.5369208
GB52621	Conserved	4.1	4.1	4.810136034	0.982000886	1.784970397	0.7360616	1.689066879	2.45	1.041198709	3.097287801
GB52212	Conserved	87.7	29.7	88.73850948	233.76136	150.1991544	62.11850597	117.0916509	66.8	14.41938429	155.2697814
GB49896	Conserved	60.3	124.6	197.6445308	9.872373647	4.101000027	14.26044925	12.80101036	14.22	3.450055472	14.01733202
GB42529	Conserved	0.2	0.4	1.150471431	0.590707863	0.636433372	0.136171156	0.405721587	0.23	0.114523942	0.612926367
GB46291	Conserved	99.9	58.8	139.2128612	210.5859517	456.9418205	79.08936949	113.6201649	34.74	13.06035031	114.6011399
GB42714	Conserved	42.3	37.9	34.88160556	36.37007201	33.9530178	38.71262937	28.34275194	17.01	10.87652698	36.84254426
GB48660	Conserved	23.9	26	23.93219582	19.83050384	13.55087842	33.45909307	12.95640004	13.23	4.336793315	17.93561166
GB55995	O-TRGs	5	96.3	98.95498976	3.352384311	0.437617871	0.616144871	1.912044099	1.58	0.91145684	0.769220192
GB53574	O-TRGs	31.2	33.6	25.61212102	10.25331115	0.082177765	0.718788401	5.886382633	5.72	1.889271464	1.832019123
GB53579	Conserved	121.7	41.7	19.22603841	8.705176989	904.3583831	1.541011234	50.31344963	3.07	697.6317761	13.30040422
GB50239	Conserved	28.7	47.7	73.91432596	14.46642252	55.56387293	2.865973195	232.4665903	7.36	0.82442873	376.4996922
GB54478	Conserved	91.9	14.4	51.99288817	58.93511897	94.41511727	38.29417781	75.71972865	54.05	22.37884061	176.2814405
GB45737	Conserved	70.5	63.6	69.38418945	43.61013167	46.57353706	35.00273102	39.34900435	38.71	13.77711116	54.50567873
GB45640	Conserved	38.9	67	53.09727073	29.79553317	20.52504883	34.68214317	24.59219858	19	9.641911925	25.94388697
GB45733	Conserved	0.4	0.4	0.265365564	0.142812171	0.085621297	0.184457579	0.308624151	0.14	0.030003407	0.199087541
GB49504	Conserved	39.5	2.6	4.447888671	405.8502947	23.75864903	86.62171174	6.728839827	41.72	0.132967816	12.05516339
GB43920	Arthropod	7.4	6.6	3.40490432	3.854032735	10.31803528	0.548465736	4.29022667	1.97	0.844187784	13.2198606
GB43814	Conserved	0.3	0.7	0.169072443	0	0	0.075843193	0	0.01	0	0.010766246
GB53139	Conserved	211.2	443.4	424.2134148	21.6539411	9.297974573	13.86773728	78.67282376	40.18	2.750455967	3.119810719
GB50450	Insect	13.6	0	0.816260275	0.213440173	0	0.077961002	0.131280673	3.88	0.008080281	0.011931704
GB43052	Conserved	473.9	12.2	53.40812494	38.50996722	11.66491725	946.0414837	417.9769377	1364.73	0.095368067	72.48745998
GB44146	Conserved	116.9	11.2	45.0742199	61.9701169	5.976109293	341.2695163	79.61983797	94.04	4.269359643	29.43422998
0.0	Conserved	29	198.4	21.17196881	9.934330583	0.532704924	14.1866635	6.953317715	12.51	1.672004705	8.935718441
GB42398	Conserved	216.5	456.7	288.337261	175.4227894	80.91115762	3009.546439	98.72463622	146.76	17.52228604	281.8682405
GB49549	Conserved	41.9	130	55.99339723	38.51154424	87.3185012	63.30913378	114.7764978	34.83	16.97365016	79.33731233
GB45698	Conserved	25.5	47	26.4303331	21.83898258	20.39896814	32.88455408	11.29741166	16.99	7.368920722	21.13176792
GB44231	Conserved	0.6	3.9	18.17380143	0.059098813	0.914858802	0.114056511	0.707291941	0.36	1.630497746	1.250607585
GB53798	Conserved	31.5	21.1	49.22608156	33.32506389	0.085810397	23.80986471	1191.557413	13.25	0.285770169	5.860046657
GB53799	Conserved	485.3	80.2	159.0653151	927.12021	425.5154868	209.3123477	419.3453403	173.44	42.21719686	505.895708
GB48536	Conserved	126.8	143.2	184.4846019	198.2259523	136.3930276	67.22015312	187.3566229	90.68	29.88655509	195.8103757
GB50095	Conserved	21	28.7	20.30472994	9.49159763	3.385039392	93.22854583	6.183005908	4.14	4.073589677	7.808731173
GB48630	Conserved	68	75.5	41.07838484	35.92999892	22.07262203	21.92142062	27.50189449	29.89	10.40762686	38.73023485
GB43778	Conserved	26.2	73.3	116.0283949	0.851745657	52.81044527	0.952339127	2.509191746	4.45	0.1513284	49.88152549
GB50652	Conserved	219.4	164.2	225.5199702	412.6090723	208.5204905	143.2221267	244.2336373	149.55	47.27123816	213.4856025
GB50694	Conserved	0.2	0.4	0.122317323	0.051709695	0.051304019	0.132747689	0.059538997	0.06	0.012096192	0.074898694
GB51994	Conserved	365.7	84.7	237.9352575	778.4256579	299.2231978	148.2510229	342.3061086	141.28	42.71099672	322.7755835
GB55941	Conserved	0	0	0.332437858	0.219323717	0.063249986	0.1416465	0.201858194	0	0.080705424	0.173367221
GB45270	Conserved	84.3	118.7	72.04649665	126.6115884	86.66763388	49.01718662	89.6677513	61.91	37.74733189	97.24246095
GB54789	Conserved	76.3	165.5	107.3846296	100.2998135	70.4970395	68.30948586	86.24466739	48.88	21.71761007	77.89996836
GB49192	Conserved	60.5	26.5	34.68544218	106.709468	52.81087555	58.64931433	46.44913496	27.89	11.61641428	57.20940621
GB55139	Conserved	814.1	225.1	542.3567827	1483.382837	1221.020904	4089.861472	1390.546975	662.66	333.7544984	1484.437878
GB52688	Conserved	108.3	186.8	99.53362293	96.19490143	59.30551548	57.59837291	81.27174007	44.98	38.00933091	80.57942464
GB46645	Conserved	54.6	43.7	83.89177382	122.9022199	52.24408541	51.18290937	82.89389786	44.58	19.20754796	99.85446077
GB44439	Conserved	132.1	165.3	149.4832221	187.8274823	162.8761133	114.6277451	122.3898257	87.78	40.76625719	200.8313591
GB44440	Conserved	14.2	109.3	39.55674176	1.936668598	2.217899881	1.925267648	2.174851467	1.6	0.369218517	5.845072731
GB48446	Conserved	96	260.3	80.47458475	32.52628763	61.53212267	44.34112533	65.20971923	42	13.06998657	65.81343387
GB52675	Conserved	214.4	247.2	164.3554602	347.8377232	180.2108511	179.1517118	188.7518188	127.59	58.95053855	195.3710809
GB50474	Conserved	1.7	0.6	1.174220629	0.864273358	0.468877838	0.905121863	2.294834341	0.73	0.213112345	2.222322988
GB47617	Conserved	1025.5	1204.7	1611.553854	1089.516893	811.8200008	280.1692128	834.1920287	359.98	137.1703484	1250.604504
GB55063	Conserved	10	13	16.28303492	12.65054619	4.049007047	5.882547849	6.749115716	5.6	1.671668397	10.10246399
GB54220	Conserved	0.2	4.3	0.303384806	0.131480396	0.114847816	0.343035898	0.099752257	0	0.060693367	0.082963522
GB48560	Conserved	20.1	43	21.89168991	3.452884107	62.00329169	2.041555374	1.646166847	2.71	1.036202455	198.9095169
GB56003	Conserved	51.3	39.8	52.59877967	46.2265046	35.96294415	28.17743444	43.41645785	22.94	6.200993833	37.81625975
GB54888	Conserved	1.3	5.3	3.731534091	15.89031046	3.688204524	1.970844053	0.913655819	3.89	1.244780609	2.720525702
GB53825	Conserved	42.5	101.5	47.59347067	27.14353501	18.00622229	12.06235069	20.44324082	16.77	6.445714001	24.23467821
GB41985	Conserved	72	175.4	122.3398308	9.898124701	4.032268009	41.72270242	26.97687571	25.2	8.807891212	41.52224572
GB49249	Conserved	45	66.7	75.21261479	46.25078166	40.26463222	19.27382883	33.94356779	25.74	23.67732711	71.45310364
GB46375	Conserved	108.7	95.1	164.1730523	165.0055652	122.8920019	80.30365256	104.3950732	65.68	25.09549446	158.9999078
GB48521	Conserved	2.7	4.1	3.561940272	5.763279085	5.561512364	1.743577474	4.331027454	2.92	2.240878189	3.581400423
GB40978	Conserved	314.6	221.1	373.4228869	419.0778314	191.1496495	157.2211296	215.9101614	149.51	59.78918147	313.6839117
GB52729	Conserved	65.6	55.1	93.75751327	183.4520567	76.26434444	130.7476504	132.8015237	64.3	21.91676618	90.0479362
GB45354	Conserved	9.1	40.3	16.6762455	10.41419853	12.5691789	5.182086896	5.435721992	4.65	1.716613022	53.77800053
GB54344	Conserved	0	139.2	0	0.0631062	0	0.156399553	0	0	0	0
GB40208	Conserved	79.1	75.7	48.22278972	68.22125336	48.60332825	66.01750945	48.81025788	38.85	8.540817262	60.44233918
0.0	Insect	4.8	29.9	9.186707398	5.04696853	2.400586581	12.95207171	2.096532914	4.02	0.413998436	0.812138286
GB40222	Conserved	71.1	37.1	40.93220168	43.50401025	57.13582005	10.79028061	39.7274623	19.23	10.12218008	45.40459409
0.0	Insect	1.2	0.6	1.974603059	9.234494734	0.202999935	0.086542188	0.865349723	0.52	0.029611108	0.506010207
GB40168	Conserved	60.7	102	92.18159273	149.5472859	13.82673258	102.4149497	46.00635149	19.76	16.14458862	256.3804157
GB43103	Conserved	79	56.9	78.6791356	95.97527158	147.6909108	35.74216716	105.5782156	63.95	50.51019263	93.16358581
GB42960	O-TRGs	1.1	1.2	0.552063245	0.058610773	0.093065645	0.175099518	0.095627588	0.21	0.058309319	0.117894607
GB43147	Conserved	299.9	90.6	130.7416829	622.1172583	278.7193971	116.82158	250.232898	123.53	47.32126249	311.5863419
GB41342	Conserved	5.1	3.4	3.083968941	3.988659014	10.40296465	0.710819002	2.471604017	2.18	1.954925107	2.939464688
GB54113	O-TRGs	67.3	69.5	103.4502265	54.46637882	61.26115171	48.45555099	44.86736914	32.29	10.17921287	43.04546661
GB54114	Conserved	1.2	0.3	1.214788748	1.050819071	0.644422846	0.740044561	0.988284683	0.62	0.291825087	0.842973194
GB43856	Conserved	29.8	35.5	41.75465077	57.09754111	29.96893789	85.91240698	33.60122071	19.72	10.1556133	47.26637926
GB43874	Conserved	1.6	4.1	1.987105332	1.090895618	1.439717816	1.286103162	1.057530927	1.13	0.438144057	1.627142541
GB43873	Conserved	50.2	64.3	45.73973389	31.16861199	22.13192978	43.61515934	20.99590841	20.36	7.752157405	26.03916176
GB55517	Arthropod	0.4	0.4	0.378108829	0.360691786	0.268646909	0.093074752	0.286802252	0.35	0.259435488	0.189566514
GB48078	Conserved	14.3	26.3	13.95221743	0.050726244	0.310696111	0.027759797	0.089080419	0.16	0.002701458	0.040858385
GB53415	Conserved	27.6	14.2	35.5668461	37.3846457	12.53077021	31.98538254	15.22104823	8.48	6.898919284	38.42540737
GB49705	Conserved	0	71.1	100.5574	0.042685435	0	0.160245344	0	0.52	0.108750629	0.085133034
GB46376	Conserved	0.2	0.6	0.129545102	0.136428287	0.067262274	0.041254968	0.108923171	0.01	0.021111608	0.129449388
GB48453	Conserved	0.6	0.1	0.207971702	0.642144559	0.517192325	0.797958662	0.226115354	0.21	0.147833866	1.622268065
GB48335	Conserved	50.5	1.3	23.09986864	100.7493738	79.65947734	28.55055614	49.16648182	14.66	18.86666086	46.4980355
GB41796	Conserved	128.1	279.4	213.5440614	69.42813924	53.98428457	66.96718425	81.00908395	73.24	21.9884239	95.39518586
GB44002	Conserved	4	3	159.0079088	1.192422645	1.126222438	0.426410163	1.546995956	25.78	0.637337427	4.223561662
GB49312	Conserved	36.3	13.6	18.50225806	28.40682	479.8870002	23.65042568	137.8067461	18.45	6.447615633	388.5133368
GB51787	Conserved	3.5	0.2	1.187575231	0.044153948	0.019221731	27.66068303	0.386110938	1.49	0	0.212667367
GB52073	Conserved	333.6	382	244.5576384	731.2850565	265.0720238	5761.62997	181.486301	394.38	60.5410334	520.5853529
GB46982	Conserved	16.3	23.6	11.27348372	7.889741087	1.313854027	20.4997026	1.338463631	2.98	2.571035311	2.283624784
GB42634	Conserved	87.5	217.4	159.8037346	115.1037934	57.21414722	73.72611438	85.60453172	77.51	19.69367419	144.8171087
GB44316	Conserved	36.6	52.5	38.51353306	0.199686053	0.431395501	0.161815693	0.632309947	0.47	0.026025912	1.499147677
GB49112	Conserved	22.6	13	26.83086416	19.30064945	13.3203902	26.39553309	15.65741555	12.23	3.52675006	28.00587409
GB41547	Conserved	0.2	0	0.008057266	0.33936053	0.203469074	0.654905708	0.193501251	0.09	0.059655642	0.319225908
GB47008	O-TRGs	2.1	0.3	1.882975446	0.427048325	0.306126679	3.085974862	0.813292272	0.77	0.190912259	0.621210094
GB45906	Conserved	319.5	121.8	1582.258445	1338.247552	156.5082009	14987.11913	1038.841552	479.57	352.7388906	895.2663184
GB51479	O-TRGs	8.1	8.1	6.35921092	11.63186615	1.920640734	6.764710757	4.841076518	5.85	1.08754138	5.846124266
GB45716	Conserved	51.3	141.4	101.7797294	51.58033042	38.70518656	52.29027047	48.18759101	40.61	11.34890777	61.00532633
GB49037	Conserved	112.2	136.5	112.0947747	195.7109963	165.2628511	95.58114656	128.9152072	103.14	51.30832553	168.0380042
GB51738	Conserved	0.1	0.1	0.03859995	0.32956802	4.960162583	0.029414185	0.604357036	0.13	0.093311982	1.282601912
GB48220	Conserved	27.2	26.3	37.38955656	24.76042189	16.67839834	26.42176552	19.78007145	12.17	3.977202302	22.15843894
GB52684	Conserved	244.9	223.8	212.0834496	313.6555971	113.8583403	1990.609509	186.7560775	130.73	37.0975814	373.4190923
GB52686	Conserved	16.6	24.9	15.59218933	16.65127061	14.84205812	9.228248134	21.38377728	14.61	6.706661896	14.60601297
GB50902	Conserved	1304.5	1770.5	2337.540794	3507.971666	802.5852079	21275.59971	998.0037543	1593.49	200.5321494	2857.923766
GB50193	Conserved	104.2	145.4	162.5639877	174.0251577	139.6230619	164.2633698	134.1992959	88.8	33.67837172	162.1100317
GB55529	Conserved	0.7	0	1.45226197	0.499037537	0.286226751	2.136337006	0.491269834	0.35	0.557457895	1.856316907
GB55493	Conserved	55.2	66.7	76.64687789	58.26628612	58.14815389	10.05149693	41.21549286	27.67	9.861845469	49.05246501
GB55520	Conserved	29.4	89.1	57.24406715	8.161926844	11.69481357	12.441182	26.3718918	9.91	1.951488719	133.148578
GB45389	Conserved	1.1	0.6	0.796378512	0.584281699	0.215408571	0.509632497	0.537574439	0.51	0.196852521	0.813846421
GB47768	Conserved	10.1	37	22.32089609	4.349622246	6.061864442	2.995216166	5.475628823	5.03	0.645041045	7.909297752
GB51782	Conserved	67.9	191.9	272.9317714	31.4904896	2.21265801	11.9584255	239.9561661	30.07	1.826545432	3.459998216
GB45248	O-TRGs	2.6	22.8	7.00364131	2.21285381	6.173477076	0.286806986	2.756278371	0.64	0.250941606	3.801175364
GB40592	Conserved	0.2	4.2	0.797890713	0.055359012	0.539876095	0.177193362	0.172135858	0.14	0.161068371	0.321915983
GB49321	Conserved	182.8	121.7	269.5128601	158.7348961	18.20587871	409.6008967	4349.37568	215.35	27.46063363	4917.85372
GB50957	O-TRGs	323.8	456.8	302.0657261	50.02242761	34.4322144	207.7410478	55.95343758	102.51	6.853926984	47.11483673
GB48795	Conserved	30.8	13.8	23.73166069	10.29633309	7.600938955	30.04402476	9.346707371	8.37	3.507536317	19.39835164
GB48750	Conserved	52.5	47.8	48.55288715	61.41096147	48.93341904	46.36041075	42.78724079	34.72	11.70084832	60.9146374
GB48746	Conserved	27.8	27	42.17442673	24.03201813	5.419579486	11.92680416	36.36961615	62.72	6.014858952	9.997801203
GB48810	Conserved	1141.6	227.3	844.0118535	1617.648767	1414.392838	1056.227633	1073.978447	988.96	642.5332814	1259.929927
GB50877	Conserved	0.6	2.5	1.619048839	0.222034174	0	0.12602022	1.290510272	0.35	0.148205006	1.916157334
GB51143	Conserved	14.8	40.4	16.70969939	7.534335041	5.648970993	11.21037775	5.950598804	7.24	1.491086804	8.866691071
GB51106	Conserved	40.3	46.5	44.92357758	81.09021466	35.03659641	67.31904923	33.2454269	29.7	22.19618395	54.59057562
GB51084	Conserved	3.1	0.4	0.027361026	0	0	0	0	0	0	0
GB50962	Conserved	48.1	27.2	69.09506113	667.0435724	0.218101878	12.18652028	94.12729689	62.06	40.78993455	3.977016613
GB50972	Conserved	49.6	57	51.7248206	52.07215176	31.56413914	34.5818073	39.03568567	33.44	8.378227189	58.05142685
GB50995	Conserved	31.3	232.8	114.4475935	20.04394498	33.48627434	33.73933011	25.32177165	28.61	3.213439845	27.02970493
GB50997	Conserved	56.3	66.4	52.39367242	39.45618487	39.26707816	31.06454372	34.61985735	25.72	8.398133446	39.87238358
GB51046	Conserved	164.5	74.2	105.8449273	221.8355313	318.8260189	24.672777	202.319208	164.48	186.5984083	139.9044219
GB50998	Conserved	49.1	25	46.77342566	38.41049462	24.00056792	24.57559485	24.28403567	16.69	7.62776914	32.06421962
GB54227	Conserved	74.2	77.6	73.01972062	70.92290816	58.68859157	56.26020557	37.69809423	31.4	19.8594264	85.70765888
0.0	O-TRGs	254.1	416.1	396.1232795	348.288202	391.4197157	299.9195758	425.162574	180.07	69.33854745	398.5136816
GB48362	Conserved	36.2	3.2	3.367134336	6.9735976	0.056340598	1.019971395	24.68098352	4.55	0.019146043	0.286233841
0.0	Conserved	22.6	77.3	26.17043898	0.458096906	0.013456813	0.203807175	1.602342903	0.67	0.083690217	1.772787138
GB48399	Conserved	0.3	0.2	0.351445145	0.099419669	0.015957054	0.053933777	0.249581896	0.21	0.04419434	1.357180386
GB48385	Conserved	0.9	0.1	0.023195717	3.06204472	0.014378442	0.009805443	0.323864239	0.28	0.004972054	0.007341957
GB48359	O-TRGs	0.4	0.7	0.288926643	0.113324032	0.068721883	0.839770029	0.204062499	0.04	0.064890491	0.147659129
GB56036	O-TRGs	47.2	30.3	15.93661046	28.40752567	13.58228735	11.5433078	17.33709194	12.39	6.084112635	26.59129478
GB56027	Conserved	16.8	6.8	30.33083647	4.82603726	0.988406142	5.480713235	43.70042704	3.72	0.461016102	2.223616406
GB56032	Conserved	3.6	3.5	3.152116541	0	0	0	0	0.02	0.003905179	0
GB42943	Conserved	7.3	8.8	8.435618416	5.533276932	1.563195943	4.309959601	3.761771045	3.16	1.167500413	6.159102071
GB45193	Conserved	41.4	1.2	26.87530589	5.452562134	11.16898696	0.558298902	165.4877525	0.95	0.159023371	116.7210805
GB44970	Conserved	16.4	47	21.59235682	5.928410527	4.520745292	4.028521809	6.471336749	7.16	7.167655628	6.304876582
GB44946	Conserved	51.4	50.5	57.23397223	78.03267441	80.91106762	38.90047027	74.54551295	39.3	21.07511159	64.90608359
GB43191	Conserved	0.5	6.8	7.865582505	0.741588873	0.101416315	0.021798946	0.224401507	0.03	0.011348309	0.017085886
GB43225	Conserved	0.5	4.5	4.951579988	0.212393983	0.509542666	0.244619623	0.465731849	0.21	0.052903958	1.052918525
GB43232	Conserved	82.2	43.9	72.18390689	83.89195887	83.34799735	80.60406493	62.31593322	40.74	14.46050366	92.27913941
GB46635	Conserved	44.6	9.8	39.04381456	23.87934156	2.350122999	97.44174074	40.5950874	48.5	48.72316635	63.15956733
